mL,CV,Channel,Fraction,Sample,Normalization,Value
1.052799,0.043866625,mAU,1,Exp130_SEC,Signal,-2.900365
1.05571,0.0439879166666666,mAU,1,Exp130_SEC,Signal,-2.905547
1.058622,0.0441092499999999,mAU,1,Exp130_SEC,Signal,-2.908891
1.061533,0.0442305416666666,mAU,1,Exp130_SEC,Signal,-2.913269
1.064445,0.044351875,mAU,1,Exp130_SEC,Signal,-2.918422
1.067356,0.0444731666666666,mAU,1,Exp130_SEC,Signal,-2.923616
1.070268,0.0445945,mAU,1,Exp130_SEC,Signal,-2.929375
1.073179,0.0447157916666666,mAU,1,Exp130_SEC,Signal,-2.93545
1.076091,0.044837125,mAU,1,Exp130_SEC,Signal,-2.939246
1.079002,0.0449584166666666,mAU,1,Exp130_SEC,Signal,-2.943113
1.081914,0.04507975,mAU,1,Exp130_SEC,Signal,-2.949516
1.084826,0.0452010833333333,mAU,1,Exp130_SEC,Signal,-2.952675
1.087737,0.045322375,mAU,1,Exp130_SEC,Signal,-2.955871
1.090649,0.0454437083333333,mAU,1,Exp130_SEC,Signal,-2.959627
1.09356,0.045565,mAU,1,Exp130_SEC,Signal,-2.964208
1.096472,0.0456863333333333,mAU,1,Exp130_SEC,Signal,-2.969656
1.099383,0.045807625,mAU,1,Exp130_SEC,Signal,-2.973619
1.102295,0.0459289583333333,mAU,1,Exp130_SEC,Signal,-2.980224
1.105206,0.0460502499999999,mAU,1,Exp130_SEC,Signal,-2.985525
1.108118,0.0461715833333333,mAU,1,Exp130_SEC,Signal,-2.990216
1.11103,0.0462929166666666,mAU,1,Exp130_SEC,Signal,-2.99457
1.113941,0.0464142083333333,mAU,1,Exp130_SEC,Signal,-2.999341
1.116853,0.0465355416666666,mAU,1,Exp130_SEC,Signal,-3.004518
1.119764,0.0466568333333333,mAU,1,Exp130_SEC,Signal,-3.009504
1.122676,0.0467781666666666,mAU,1,Exp130_SEC,Signal,-3.014579
1.125587,0.0468994583333333,mAU,1,Exp130_SEC,Signal,-3.019845
1.128499,0.0470207916666666,mAU,1,Exp130_SEC,Signal,-3.025429
1.13141,0.0471420833333333,mAU,1,Exp130_SEC,Signal,-3.02982
1.134322,0.0472634166666666,mAU,1,Exp130_SEC,Signal,-3.033609
1.137233,0.0473847083333333,mAU,1,Exp130_SEC,Signal,-3.037112
1.140145,0.0475060416666666,mAU,1,Exp130_SEC,Signal,-3.040821
1.143057,0.047627375,mAU,1,Exp130_SEC,Signal,-3.04528
1.145968,0.0477486666666666,mAU,1,Exp130_SEC,Signal,-3.04964
1.14888,0.0478699999999999,mAU,1,Exp130_SEC,Signal,-3.055574
1.151791,0.0479912916666666,mAU,1,Exp130_SEC,Signal,-3.060468
1.154703,0.048112625,mAU,1,Exp130_SEC,Signal,-3.064737
1.157614,0.0482339166666666,mAU,1,Exp130_SEC,Signal,-3.068292
1.160526,0.0483552499999999,mAU,1,Exp130_SEC,Signal,-3.072256
1.163437,0.0484765416666666,mAU,1,Exp130_SEC,Signal,-3.07707
1.166349,0.048597875,mAU,1,Exp130_SEC,Signal,-3.081933
1.169261,0.0487192083333333,mAU,1,Exp130_SEC,Signal,-3.08767
1.172172,0.0488405,mAU,1,Exp130_SEC,Signal,-3.094248
1.175084,0.0489618333333333,mAU,1,Exp130_SEC,Signal,-3.099896
1.177995,0.049083125,mAU,1,Exp130_SEC,Signal,-3.107115
1.180907,0.0492044583333333,mAU,1,Exp130_SEC,Signal,-3.112987
1.183818,0.04932575,mAU,1,Exp130_SEC,Signal,-3.117727
1.18673,0.0494470833333333,mAU,1,Exp130_SEC,Signal,-3.121946
1.189641,0.049568375,mAU,1,Exp130_SEC,Signal,-3.125482
1.192553,0.0496897083333333,mAU,1,Exp130_SEC,Signal,-3.130476
1.195465,0.0498110416666666,mAU,1,Exp130_SEC,Signal,-3.135797
1.198376,0.0499323333333333,mAU,1,Exp130_SEC,Signal,-3.140451
1.201288,0.0500536666666666,mAU,1,Exp130_SEC,Signal,-3.145602
1.204199,0.0501749583333333,mAU,1,Exp130_SEC,Signal,-3.151543
1.207111,0.0502962916666666,mAU,1,Exp130_SEC,Signal,-3.156539
1.210022,0.0504175833333333,mAU,1,Exp130_SEC,Signal,-3.159848
1.212934,0.0505389166666666,mAU,1,Exp130_SEC,Signal,-3.163634
1.215845,0.0506602083333333,mAU,1,Exp130_SEC,Signal,-3.167621
1.218757,0.0507815416666666,mAU,1,Exp130_SEC,Signal,-3.173198
1.221669,0.0509028749999999,mAU,1,Exp130_SEC,Signal,-3.177945
1.22458,0.0510241666666666,mAU,1,Exp130_SEC,Signal,-3.181445
1.227492,0.0511455,mAU,1,Exp130_SEC,Signal,-3.186465
1.230403,0.0512667916666666,mAU,1,Exp130_SEC,Signal,-3.191918
1.233315,0.051388125,mAU,1,Exp130_SEC,Signal,-3.196868
1.236226,0.0515094166666666,mAU,1,Exp130_SEC,Signal,-3.20296
1.239138,0.05163075,mAU,1,Exp130_SEC,Signal,-3.207182
1.242049,0.0517520416666666,mAU,1,Exp130_SEC,Signal,-3.211122
1.244961,0.051873375,mAU,1,Exp130_SEC,Signal,-3.213551
1.247873,0.0519947083333333,mAU,1,Exp130_SEC,Signal,-3.216879
1.250784,0.0521159999999999,mAU,1,Exp130_SEC,Signal,-3.221574
1.253696,0.0522373333333333,mAU,1,Exp130_SEC,Signal,-3.226866
1.256607,0.052358625,mAU,1,Exp130_SEC,Signal,-3.231267
1.259519,0.0524799583333333,mAU,1,Exp130_SEC,Signal,-3.233845
1.26243,0.0526012499999999,mAU,1,Exp130_SEC,Signal,-3.238115
1.265342,0.0527225833333333,mAU,1,Exp130_SEC,Signal,-3.24248
1.268253,0.052843875,mAU,1,Exp130_SEC,Signal,-3.247591
1.271165,0.0529652083333333,mAU,1,Exp130_SEC,Signal,-3.253
1.274077,0.0530865416666666,mAU,1,Exp130_SEC,Signal,-3.256198
1.276988,0.0532078333333333,mAU,1,Exp130_SEC,Signal,-3.259152
1.2799,0.0533291666666666,mAU,1,Exp130_SEC,Signal,-3.264429
1.282811,0.0534504583333333,mAU,1,Exp130_SEC,Signal,-3.269684
1.285723,0.0535717916666666,mAU,1,Exp130_SEC,Signal,-3.275336
1.288634,0.0536930833333333,mAU,1,Exp130_SEC,Signal,-3.280991
1.291546,0.0538144166666666,mAU,1,Exp130_SEC,Signal,-3.284425
1.294457,0.0539357083333333,mAU,1,Exp130_SEC,Signal,-3.287952
1.297369,0.0540570416666666,mAU,1,Exp130_SEC,Signal,-3.291723
1.300281,0.054178375,mAU,1,Exp130_SEC,Signal,-3.295949
1.303192,0.0542996666666666,mAU,1,Exp130_SEC,Signal,-3.301037
1.306104,0.054421,mAU,1,Exp130_SEC,Signal,-3.306372
1.309015,0.0545422916666666,mAU,1,Exp130_SEC,Signal,-3.311335
1.311927,0.054663625,mAU,1,Exp130_SEC,Signal,-3.313845
1.314838,0.0547849166666666,mAU,1,Exp130_SEC,Signal,-3.317232
1.31775,0.05490625,mAU,1,Exp130_SEC,Signal,-3.322042
1.320661,0.0550275416666666,mAU,1,Exp130_SEC,Signal,-3.327442
1.323573,0.055148875,mAU,1,Exp130_SEC,Signal,-3.331677
1.326485,0.0552702083333333,mAU,1,Exp130_SEC,Signal,-3.334365
1.329396,0.0553915,mAU,1,Exp130_SEC,Signal,-3.338449
1.332308,0.0555128333333333,mAU,1,Exp130_SEC,Signal,-3.34367
1.335219,0.055634125,mAU,1,Exp130_SEC,Signal,-3.350746
1.338131,0.0557554583333333,mAU,1,Exp130_SEC,Signal,-3.355602
1.341042,0.05587675,mAU,1,Exp130_SEC,Signal,-3.359771
1.343954,0.0559980833333333,mAU,1,Exp130_SEC,Signal,-3.363891
1.346865,0.056119375,mAU,1,Exp130_SEC,Signal,-3.367772
1.349777,0.0562407083333333,mAU,1,Exp130_SEC,Signal,-3.371539
1.352689,0.0563620416666666,mAU,1,Exp130_SEC,Signal,-3.376193
1.3556,0.0564833333333333,mAU,1,Exp130_SEC,Signal,-3.381327
1.358512,0.0566046666666666,mAU,1,Exp130_SEC,Signal,-3.385811
1.361423,0.0567259583333333,mAU,1,Exp130_SEC,Signal,-3.390834
1.364335,0.0568472916666666,mAU,1,Exp130_SEC,Signal,-3.3948
1.367246,0.0569685833333333,mAU,1,Exp130_SEC,Signal,-3.398723
1.370158,0.0570899166666666,mAU,1,Exp130_SEC,Signal,-3.403291
1.373069,0.0572112083333333,mAU,1,Exp130_SEC,Signal,-3.407382
1.375981,0.0573325416666666,mAU,1,Exp130_SEC,Signal,-3.411487
1.378893,0.0574538749999999,mAU,1,Exp130_SEC,Signal,-3.417135
1.381804,0.0575751666666666,mAU,1,Exp130_SEC,Signal,-3.422017
1.384716,0.0576965,mAU,1,Exp130_SEC,Signal,-3.426151
1.387627,0.0578177916666666,mAU,1,Exp130_SEC,Signal,-3.430181
1.390539,0.057939125,mAU,1,Exp130_SEC,Signal,-3.435069
1.39345,0.0580604166666666,mAU,1,Exp130_SEC,Signal,-3.439417
1.396362,0.05818175,mAU,1,Exp130_SEC,Signal,-3.441836
1.399273,0.0583030416666666,mAU,1,Exp130_SEC,Signal,-3.446438
1.402185,0.058424375,mAU,1,Exp130_SEC,Signal,-3.449327
1.405097,0.0585457083333333,mAU,1,Exp130_SEC,Signal,-3.454973
1.408008,0.058667,mAU,1,Exp130_SEC,Signal,-3.459013
1.41092,0.0587883333333333,mAU,1,Exp130_SEC,Signal,-3.462227
1.413831,0.058909625,mAU,1,Exp130_SEC,Signal,-3.465539
1.416743,0.0590309583333333,mAU,1,Exp130_SEC,Signal,-3.469615
1.419654,0.0591522499999999,mAU,1,Exp130_SEC,Signal,-3.474665
1.422566,0.0592735833333333,mAU,1,Exp130_SEC,Signal,-3.477817
1.425477,0.059394875,mAU,1,Exp130_SEC,Signal,-3.482361
1.428389,0.0595162083333333,mAU,1,Exp130_SEC,Signal,-3.487528
1.431301,0.0596375416666666,mAU,1,Exp130_SEC,Signal,-3.491592
1.434212,0.0597588333333333,mAU,1,Exp130_SEC,Signal,-3.497064
1.437124,0.0598801666666666,mAU,1,Exp130_SEC,Signal,-3.503255
1.440035,0.0600014583333333,mAU,1,Exp130_SEC,Signal,-3.508465
1.442947,0.0601227916666666,mAU,1,Exp130_SEC,Signal,-3.513094
1.445858,0.0602440833333333,mAU,1,Exp130_SEC,Signal,-3.518249
1.44877,0.0603654166666666,mAU,1,Exp130_SEC,Signal,-3.523561
1.451681,0.0604867083333333,mAU,1,Exp130_SEC,Signal,-3.527844
1.454593,0.0606080416666666,mAU,1,Exp130_SEC,Signal,-3.532849
1.457505,0.060729375,mAU,1,Exp130_SEC,Signal,-3.538393
1.460416,0.0608506666666666,mAU,1,Exp130_SEC,Signal,-3.543364
1.463328,0.060972,mAU,1,Exp130_SEC,Signal,-3.547262
1.466239,0.0610932916666666,mAU,1,Exp130_SEC,Signal,-3.55132
1.469151,0.061214625,mAU,1,Exp130_SEC,Signal,-3.555245
1.472062,0.0613359166666666,mAU,1,Exp130_SEC,Signal,-3.557781
1.474974,0.06145725,mAU,1,Exp130_SEC,Signal,-3.561072
1.477885,0.0615785416666666,mAU,1,Exp130_SEC,Signal,-3.564753
1.480797,0.0616998749999999,mAU,1,Exp130_SEC,Signal,-3.56874
1.483709,0.0618212083333333,mAU,1,Exp130_SEC,Signal,-3.572658
1.48662,0.0619425,mAU,1,Exp130_SEC,Signal,-3.576484
1.489532,0.0620638333333333,mAU,1,Exp130_SEC,Signal,-3.580848
1.492443,0.062185125,mAU,1,Exp130_SEC,Signal,-3.584705
1.495355,0.0623064583333333,mAU,1,Exp130_SEC,Signal,-3.589395
1.498266,0.06242775,mAU,1,Exp130_SEC,Signal,-3.594235
1.501178,0.0625490833333333,mAU,1,Exp130_SEC,Signal,-3.598893
1.504089,0.062670375,mAU,1,Exp130_SEC,Signal,-3.603708
1.507001,0.0627917083333333,mAU,1,Exp130_SEC,Signal,-3.609369
1.509912,0.062913,mAU,1,Exp130_SEC,Signal,-3.615454
1.512824,0.0630343333333333,mAU,1,Exp130_SEC,Signal,-3.620549
1.515736,0.0631556666666666,mAU,1,Exp130_SEC,Signal,-3.626476
1.518647,0.0632769583333333,mAU,1,Exp130_SEC,Signal,-3.631352
1.521559,0.0633982916666666,mAU,1,Exp130_SEC,Signal,-3.634695
1.52447,0.0635195833333333,mAU,1,Exp130_SEC,Signal,-3.639477
1.527382,0.0636409166666666,mAU,1,Exp130_SEC,Signal,-3.644033
1.530293,0.0637622083333333,mAU,1,Exp130_SEC,Signal,-3.647707
1.533205,0.0638835416666666,mAU,1,Exp130_SEC,Signal,-3.651954
1.536116,0.0640048333333333,mAU,1,Exp130_SEC,Signal,-3.656841
1.539028,0.0641261666666666,mAU,1,Exp130_SEC,Signal,-3.660969
1.54194,0.0642475,mAU,1,Exp130_SEC,Signal,-3.665848
1.544851,0.0643687916666666,mAU,1,Exp130_SEC,Signal,-3.66926
1.547763,0.064490125,mAU,1,Exp130_SEC,Signal,-3.672396
1.550674,0.0646114166666666,mAU,1,Exp130_SEC,Signal,-3.675344
1.553586,0.0647327499999999,mAU,1,Exp130_SEC,Signal,-3.678318
1.556497,0.0648540416666666,mAU,1,Exp130_SEC,Signal,-3.681715
1.559409,0.064975375,mAU,1,Exp130_SEC,Signal,-3.685449
1.56232,0.0650966666666666,mAU,1,Exp130_SEC,Signal,-3.689576
1.565232,0.065218,mAU,1,Exp130_SEC,Signal,-3.692741
1.568144,0.0653393333333333,mAU,1,Exp130_SEC,Signal,-3.697752
1.571055,0.065460625,mAU,1,Exp130_SEC,Signal,-3.700734
1.573967,0.0655819583333333,mAU,1,Exp130_SEC,Signal,-3.703281
1.576878,0.06570325,mAU,1,Exp130_SEC,Signal,-3.706406
1.57979,0.0658245833333333,mAU,1,Exp130_SEC,Signal,-3.7085
1.582701,0.065945875,mAU,1,Exp130_SEC,Signal,-3.711951
1.585613,0.0660672083333333,mAU,1,Exp130_SEC,Signal,-3.716199
1.588524,0.0661885,mAU,1,Exp130_SEC,Signal,-3.719738
1.591436,0.0663098333333333,mAU,1,Exp130_SEC,Signal,-3.72309
1.594348,0.0664311666666666,mAU,1,Exp130_SEC,Signal,-3.726378
1.597259,0.0665524583333333,mAU,1,Exp130_SEC,Signal,-3.730719
1.600171,0.0666737916666666,mAU,1,Exp130_SEC,Signal,-3.735893
1.603082,0.0667950833333333,mAU,1,Exp130_SEC,Signal,-3.740376
1.605994,0.0669164166666666,mAU,1,Exp130_SEC,Signal,-3.743961
1.608905,0.0670377083333333,mAU,1,Exp130_SEC,Signal,-3.748103
1.611817,0.0671590416666666,mAU,1,Exp130_SEC,Signal,-3.754288
1.614728,0.0672803333333333,mAU,1,Exp130_SEC,Signal,-3.760041
1.61764,0.0674016666666666,mAU,1,Exp130_SEC,Signal,-3.765232
1.620552,0.067523,mAU,1,Exp130_SEC,Signal,-3.770699
1.623463,0.0676442916666666,mAU,1,Exp130_SEC,Signal,-3.775806
1.626375,0.067765625,mAU,1,Exp130_SEC,Signal,-3.778912
1.629286,0.0678869166666666,mAU,1,Exp130_SEC,Signal,-3.783224
1.632198,0.06800825,mAU,1,Exp130_SEC,Signal,-3.786616
1.635109,0.0681295416666666,mAU,1,Exp130_SEC,Signal,-3.791644
1.638021,0.068250875,mAU,1,Exp130_SEC,Signal,-3.795375
1.640932,0.0683721666666666,mAU,1,Exp130_SEC,Signal,-3.798837
1.643844,0.0684935,mAU,1,Exp130_SEC,Signal,-3.802356
1.646756,0.0686148333333333,mAU,1,Exp130_SEC,Signal,-3.805765
1.649667,0.068736125,mAU,1,Exp130_SEC,Signal,-3.80898
1.652579,0.0688574583333333,mAU,1,Exp130_SEC,Signal,-3.81129
1.65549,0.0689787499999999,mAU,1,Exp130_SEC,Signal,-3.815564
1.658402,0.0691000833333333,mAU,1,Exp130_SEC,Signal,-3.819718
1.661313,0.069221375,mAU,1,Exp130_SEC,Signal,-3.822571
1.664225,0.0693427083333333,mAU,1,Exp130_SEC,Signal,-3.825732
1.667136,0.069464,mAU,1,Exp130_SEC,Signal,-3.829148
1.670048,0.0695853333333333,mAU,1,Exp130_SEC,Signal,-3.832476
1.67296,0.0697066666666666,mAU,1,Exp130_SEC,Signal,-3.836025
1.675871,0.0698279583333333,mAU,1,Exp130_SEC,Signal,-3.840089
1.678783,0.0699492916666666,mAU,1,Exp130_SEC,Signal,-3.844503
1.681694,0.0700705833333333,mAU,1,Exp130_SEC,Signal,-3.848618
1.684606,0.0701919166666666,mAU,1,Exp130_SEC,Signal,-3.852058
1.687517,0.0703132083333333,mAU,1,Exp130_SEC,Signal,-3.856219
1.690429,0.0704345416666666,mAU,1,Exp130_SEC,Signal,-3.860319
1.69334,0.0705558333333333,mAU,1,Exp130_SEC,Signal,-3.86368
1.696252,0.0706771666666666,mAU,1,Exp130_SEC,Signal,-3.867791
1.699164,0.0707985,mAU,1,Exp130_SEC,Signal,-3.871647
1.702075,0.0709197916666666,mAU,1,Exp130_SEC,Signal,-3.875782
1.704987,0.071041125,mAU,1,Exp130_SEC,Signal,-3.880659
1.707898,0.0711624166666666,mAU,1,Exp130_SEC,Signal,-3.885338
1.71081,0.0712837499999999,mAU,1,Exp130_SEC,Signal,-3.888824
1.713721,0.0714050416666666,mAU,1,Exp130_SEC,Signal,-3.891531
1.716633,0.071526375,mAU,1,Exp130_SEC,Signal,-3.894914
1.719544,0.0716476666666666,mAU,1,Exp130_SEC,Signal,-3.899443
1.722456,0.071769,mAU,1,Exp130_SEC,Signal,-3.901991
1.725368,0.0718903333333333,mAU,1,Exp130_SEC,Signal,-3.906538
1.728279,0.072011625,mAU,1,Exp130_SEC,Signal,-3.9108
1.731191,0.0721329583333333,mAU,1,Exp130_SEC,Signal,-3.915043
1.734102,0.07225425,mAU,1,Exp130_SEC,Signal,-3.920203
1.737014,0.0723755833333333,mAU,1,Exp130_SEC,Signal,-3.925217
1.739925,0.072496875,mAU,1,Exp130_SEC,Signal,-3.928661
1.742837,0.0726182083333333,mAU,1,Exp130_SEC,Signal,-3.931703
1.745748,0.0727395,mAU,1,Exp130_SEC,Signal,-3.934783
1.74866,0.0728608333333333,mAU,1,Exp130_SEC,Signal,-3.93836
1.751572,0.0729821666666666,mAU,1,Exp130_SEC,Signal,-3.943492
1.754483,0.0731034583333333,mAU,1,Exp130_SEC,Signal,-3.949841
1.757395,0.0732247916666666,mAU,1,Exp130_SEC,Signal,-3.955696
1.760306,0.0733460833333333,mAU,1,Exp130_SEC,Signal,-3.96044
1.763218,0.0734674166666666,mAU,1,Exp130_SEC,Signal,-3.965163
1.766129,0.0735887083333333,mAU,1,Exp130_SEC,Signal,-3.971004
1.769041,0.0737100416666666,mAU,1,Exp130_SEC,Signal,-3.975099
1.771952,0.0738313333333333,mAU,1,Exp130_SEC,Signal,-3.977543
1.774864,0.0739526666666666,mAU,1,Exp130_SEC,Signal,-3.979455
1.777776,0.074074,mAU,1,Exp130_SEC,Signal,-3.981521
1.780687,0.0741952916666666,mAU,1,Exp130_SEC,Signal,-3.984145
1.783599,0.074316625,mAU,1,Exp130_SEC,Signal,-3.988033
1.78651,0.0744379166666666,mAU,1,Exp130_SEC,Signal,-3.992876
1.789422,0.07455925,mAU,1,Exp130_SEC,Signal,-3.996064
1.792333,0.0746805416666666,mAU,1,Exp130_SEC,Signal,-4.000596
1.795245,0.074801875,mAU,1,Exp130_SEC,Signal,-4.002524
1.798156,0.0749231666666666,mAU,1,Exp130_SEC,Signal,-4.005458
1.801068,0.0750445,mAU,1,Exp130_SEC,Signal,-4.008045
1.80398,0.0751658333333333,mAU,1,Exp130_SEC,Signal,-4.010491
1.806891,0.075287125,mAU,1,Exp130_SEC,Signal,-4.012823
1.809803,0.0754084583333333,mAU,1,Exp130_SEC,Signal,-4.015385
1.812714,0.0755297499999999,mAU,1,Exp130_SEC,Signal,-4.020316
1.815626,0.0756510833333333,mAU,1,Exp130_SEC,Signal,-4.02501
1.818537,0.075772375,mAU,1,Exp130_SEC,Signal,-4.029393
1.821449,0.0758937083333333,mAU,1,Exp130_SEC,Signal,-4.033543
1.82436,0.076015,mAU,1,Exp130_SEC,Signal,-4.037377
1.827272,0.0761363333333333,mAU,1,Exp130_SEC,Signal,-4.040843
1.830184,0.0762576666666666,mAU,1,Exp130_SEC,Signal,-4.044868
1.833095,0.0763789583333333,mAU,1,Exp130_SEC,Signal,-4.049646
1.836007,0.0765002916666666,mAU,1,Exp130_SEC,Signal,-4.052642
1.838918,0.0766215833333333,mAU,1,Exp130_SEC,Signal,-4.059181
1.84183,0.0767429166666666,mAU,1,Exp130_SEC,Signal,-4.06565
1.844741,0.0768642083333333,mAU,1,Exp130_SEC,Signal,-4.070623
1.847653,0.0769855416666666,mAU,1,Exp130_SEC,Signal,-4.075869
1.850564,0.0771068333333333,mAU,1,Exp130_SEC,Signal,-4.08077
1.853476,0.0772281666666666,mAU,1,Exp130_SEC,Signal,-4.084399
1.856387,0.0773494583333333,mAU,1,Exp130_SEC,Signal,-4.087667
1.859299,0.0774707916666666,mAU,1,Exp130_SEC,Signal,-4.092622
1.862211,0.077592125,mAU,1,Exp130_SEC,Signal,-4.09804
1.865122,0.0777134166666666,mAU,1,Exp130_SEC,Signal,-4.102653
1.868034,0.07783475,mAU,1,Exp130_SEC,Signal,-4.10614
1.870945,0.0779560416666666,mAU,1,Exp130_SEC,Signal,-4.110136
1.873857,0.078077375,mAU,1,Exp130_SEC,Signal,-4.114067
1.876768,0.0781986666666666,mAU,1,Exp130_SEC,Signal,-4.117403
1.87968,0.07832,mAU,1,Exp130_SEC,Signal,-4.120441
1.882591,0.0784412916666666,mAU,1,Exp130_SEC,Signal,-4.122812
1.885503,0.078562625,mAU,1,Exp130_SEC,Signal,-4.126669
1.888415,0.0786839583333333,mAU,1,Exp130_SEC,Signal,-4.130397
1.891326,0.07880525,mAU,1,Exp130_SEC,Signal,-4.13476
1.894238,0.0789265833333333,mAU,1,Exp130_SEC,Signal,-4.138048
1.897149,0.079047875,mAU,1,Exp130_SEC,Signal,-4.140563
1.900061,0.0791692083333333,mAU,1,Exp130_SEC,Signal,-4.143701
1.902972,0.0792905,mAU,1,Exp130_SEC,Signal,-4.147639
1.905884,0.0794118333333333,mAU,1,Exp130_SEC,Signal,-4.151444
1.908795,0.079533125,mAU,1,Exp130_SEC,Signal,-4.155723
1.911707,0.0796544583333333,mAU,1,Exp130_SEC,Signal,-4.160147
1.914618,0.0797757499999999,mAU,1,Exp130_SEC,Signal,-4.162952
1.91753,0.0798970833333333,mAU,1,Exp130_SEC,Signal,-4.166995
1.920442,0.0800184166666666,mAU,1,Exp130_SEC,Signal,-4.171071
1.923353,0.0801397083333333,mAU,1,Exp130_SEC,Signal,-4.173407
1.926265,0.0802610416666666,mAU,1,Exp130_SEC,Signal,-4.175076
1.929176,0.0803823333333333,mAU,1,Exp130_SEC,Signal,-4.17667
1.932088,0.0805036666666666,mAU,1,Exp130_SEC,Signal,-4.179953
1.934999,0.0806249583333333,mAU,1,Exp130_SEC,Signal,-4.184384
1.937911,0.0807462916666666,mAU,1,Exp130_SEC,Signal,-4.186983
1.940822,0.0808675833333333,mAU,1,Exp130_SEC,Signal,-4.190761
1.943734,0.0809889166666666,mAU,1,Exp130_SEC,Signal,-4.195157
1.946646,0.08111025,mAU,1,Exp130_SEC,Signal,-4.198397
1.949557,0.0812315416666666,mAU,1,Exp130_SEC,Signal,-4.202209
1.952469,0.081352875,mAU,1,Exp130_SEC,Signal,-4.205545
1.95538,0.0814741666666666,mAU,1,Exp130_SEC,Signal,-4.209097
1.958292,0.0815955,mAU,1,Exp130_SEC,Signal,-4.213427
1.961203,0.0817167916666666,mAU,1,Exp130_SEC,Signal,-4.217516
1.964115,0.081838125,mAU,1,Exp130_SEC,Signal,-4.221567
1.967026,0.0819594166666666,mAU,1,Exp130_SEC,Signal,-4.226265
1.969938,0.08208075,mAU,1,Exp130_SEC,Signal,-4.231534
1.97285,0.0822020833333333,mAU,1,Exp130_SEC,Signal,-4.236208
1.975761,0.082323375,mAU,1,Exp130_SEC,Signal,-4.240198
1.978673,0.0824447083333333,mAU,1,Exp130_SEC,Signal,-4.245128
1.981584,0.082566,mAU,1,Exp130_SEC,Signal,-4.248237
1.984496,0.0826873333333333,mAU,1,Exp130_SEC,Signal,-4.25078
1.987407,0.082808625,mAU,1,Exp130_SEC,Signal,-4.254428
1.990319,0.0829299583333333,mAU,1,Exp130_SEC,Signal,-4.259086
1.99323,0.08305125,mAU,1,Exp130_SEC,Signal,-4.263403
1.996142,0.0831725833333333,mAU,1,Exp130_SEC,Signal,-4.26601
1.999054,0.0832939166666666,mAU,1,Exp130_SEC,Signal,-4.26922
2.001965,0.0834152083333333,mAU,1,Exp130_SEC,Signal,-4.272192
2.004877,0.0835365416666666,mAU,1,Exp130_SEC,Signal,-4.275811
2.007788,0.0836578333333333,mAU,1,Exp130_SEC,Signal,-4.280168
2.0107,0.0837791666666666,mAU,1,Exp130_SEC,Signal,-4.284248
2.013612,0.0839005,mAU,1,Exp130_SEC,Signal,-4.287517
2.016523,0.0840217916666666,mAU,1,Exp130_SEC,Signal,-4.290835
2.019435,0.084143125,mAU,1,Exp130_SEC,Signal,-4.295577
2.022346,0.0842644166666666,mAU,1,Exp130_SEC,Signal,-4.298656
2.025258,0.08438575,mAU,1,Exp130_SEC,Signal,-4.303407
2.028169,0.0845070416666666,mAU,1,Exp130_SEC,Signal,-4.307014
2.031081,0.0846283749999999,mAU,1,Exp130_SEC,Signal,-4.31093
2.033992,0.0847496666666666,mAU,1,Exp130_SEC,Signal,-4.314931
2.036904,0.0848709999999999,mAU,1,Exp130_SEC,Signal,-4.318976
2.039815,0.0849922916666666,mAU,1,Exp130_SEC,Signal,-4.323317
2.042727,0.085113625,mAU,1,Exp130_SEC,Signal,-4.327577
2.045639,0.0852349583333333,mAU,1,Exp130_SEC,Signal,-4.330826
2.04855,0.08535625,mAU,1,Exp130_SEC,Signal,-4.33242
2.051462,0.0854775833333333,mAU,1,Exp130_SEC,Signal,-4.335412
2.054373,0.085598875,mAU,1,Exp130_SEC,Signal,-4.339644
2.057285,0.0857202083333333,mAU,1,Exp130_SEC,Signal,-4.343181
2.060196,0.0858415,mAU,1,Exp130_SEC,Signal,-4.345671
2.063108,0.0859628333333333,mAU,1,Exp130_SEC,Signal,-4.348955
2.06602,0.0860841666666666,mAU,1,Exp130_SEC,Signal,-4.353946
2.068931,0.0862054583333333,mAU,1,Exp130_SEC,Signal,-4.356593
2.071843,0.0863267916666666,mAU,1,Exp130_SEC,Signal,-4.359007
2.074754,0.0864480833333333,mAU,1,Exp130_SEC,Signal,-4.362018
2.077666,0.0865694166666666,mAU,1,Exp130_SEC,Signal,-4.36409
2.080577,0.0866907083333333,mAU,1,Exp130_SEC,Signal,-4.36599
2.083489,0.0868120416666666,mAU,1,Exp130_SEC,Signal,-4.368353
2.0864,0.0869333333333333,mAU,1,Exp130_SEC,Signal,-4.371031
2.089312,0.0870546666666666,mAU,1,Exp130_SEC,Signal,-4.374675
2.092223,0.0871759583333333,mAU,1,Exp130_SEC,Signal,-4.379299
2.095135,0.0872972916666666,mAU,1,Exp130_SEC,Signal,-4.380309
2.098047,0.087418625,mAU,1,Exp130_SEC,Signal,-4.383304
2.100958,0.0875399166666666,mAU,1,Exp130_SEC,Signal,-4.387293
2.10387,0.08766125,mAU,1,Exp130_SEC,Signal,-4.391077
2.106781,0.0877825416666666,mAU,1,Exp130_SEC,Signal,-4.394083
2.109693,0.087903875,mAU,1,Exp130_SEC,Signal,-4.396915
2.112604,0.0880251666666666,mAU,1,Exp130_SEC,Signal,-4.400234
2.115516,0.0881465,mAU,1,Exp130_SEC,Signal,-4.403086
