mL,Sample,Channel,Time,Normalization,Value
1.4199999,1,2475ChA ex280/em350,4.733333,Normalized,0.5866853871000001
1.4225001,1,2475ChA ex280/em350,4.741667,Normalized,0.5948819927
1.425,1,2475ChA ex280/em350,4.75,Normalized,0.6030845175
1.4274999,1,2475ChA ex280/em350,4.758333,Normalized,0.6112985847
1.4300001,1,2475ChA ex280/em350,4.766667,Normalized,0.6195502388
1.4325,1,2475ChA ex280/em350,4.775,Normalized,0.6278394797
1.4349999,1,2475ChA ex280/em350,4.783333,Normalized,0.6361689713
1.4375001,1,2475ChA ex280/em350,4.791667,Normalized,0.6445680133
1.44,1,2475ChA ex280/em350,4.8,Normalized,0.6530191443000001
1.4424999,1,2475ChA ex280/em350,4.808333,Normalized,0.6615019429
1.4450001,1,2475ChA ex280/em350,4.816667,Normalized,0.6700309113
1.4475,1,2475ChA ex280/em350,4.825,Normalized,0.6785598797
1.4499999,1,2475ChA ex280/em350,4.833333,Normalized,0.6870977269
1.4525001,1,2475ChA ex280/em350,4.841667,Normalized,0.6956124892000001
1.455,1,2475ChA ex280/em350,4.85,Normalized,0.7041124535000001
1.4574999,1,2475ChA ex280/em350,4.858333,Normalized,0.7126127138
1.4600001,1,2475ChA ex280/em350,4.866667,Normalized,0.7210955125
1.4625,1,2475ChA ex280/em350,4.875,Normalized,0.7295552263
1.4649999,1,2475ChA ex280/em350,4.883333,Normalized,0.7379948148000001
1.4675001,1,2475ChA ex280/em350,4.891667,Normalized,0.7464024397
1.47,1,2475ChA ex280/em350,4.9,Normalized,0.7547985221
1.4724999,1,2475ChA ex280/em350,4.908333,Normalized,0.7631428116000001
1.4750001,1,2475ChA ex280/em350,4.916667,Normalized,0.7714578011000001
1.4775,1,2475ChA ex280/em350,4.925,Normalized,0.77973254
1.4799999,1,2475ChA ex280/em350,4.933333,Normalized,0.7879667325
1.4825001,1,2475ChA ex280/em350,4.941667,Normalized,0.7961692573
1.485,1,2475ChA ex280/em350,4.95,Normalized,0.804305487
1.4874999,1,2475ChA ex280/em350,4.958333,Normalized,0.8123952511
1.4900001,1,2475ChA ex280/em350,4.966667,Normalized,0.8204184243
1.4925000000000002,1,2475ChA ex280/em350,4.975,Normalized,0.8283809257
1.4949999,1,2475ChA ex280/em350,4.983333,Normalized,0.8362886745
1.4975001,1,2475ChA ex280/em350,4.991667,Normalized,0.8441212496
1.5,1,2475ChA ex280/em350,5.0,Normalized,0.8518842741
1.5024999,1,2475ChA ex280/em350,5.008333,Normalized,0.8595895865000001
1.5050001,1,2475ChA ex280/em350,5.016667,Normalized,0.867191017
1.5075,1,2475ChA ex280/em350,5.025,Normalized,0.8746882697
1.5099999,1,2475ChA ex280/em350,5.033333,Normalized,0.8820467172
1.5125001,1,2475ChA ex280/em350,5.041667,Normalized,0.8892666555000001
1.515,1,2475ChA ex280/em350,5.05,Normalized,0.8963158251000001
1.5174999,1,2475ChA ex280/em350,5.058333,Normalized,0.9031888986
1.5200001,1,2475ChA ex280/em350,5.066667,Normalized,0.9098769973
1.5225,1,2475ChA ex280/em350,5.075,Normalized,0.9163682827
1.5249999,1,2475ChA ex280/em350,5.083333,Normalized,0.9226633469
1.5275001,1,2475ChA ex280/em350,5.091667,Normalized,0.9287385129
1.53,1,2475ChA ex280/em350,5.1,Normalized,0.934614498
1.5324999,1,2475ChA ex280/em350,5.108333,Normalized,0.9402676253
1.5350001,1,2475ChA ex280/em350,5.116667,Normalized,0.9456925678
1.5375,1,2475ChA ex280/em350,5.125,Normalized,0.9508863656
1.5399999,1,2475ChA ex280/em350,5.133333,Normalized,0.955877727
1.5425000999999998,1,2475ChA ex280/em350,5.141667,Normalized,0.9606264013
1.545,1,2475ChA ex280/em350,5.15,Normalized,0.9651264695
1.5474999,1,2475ChA ex280/em350,5.158333,Normalized,0.9694128547
1.5500001,1,2475ChA ex280/em350,5.166667,Normalized,0.973470759
1.5525,1,2475ChA ex280/em350,5.175,Normalized,0.9772886399
1.5549999,1,2475ChA ex280/em350,5.183333,Normalized,0.9808582106
1.5575001,1,2475ChA ex280/em350,5.191667,Normalized,0.9841818387
1.56,1,2475ChA ex280/em350,5.2,Normalized,0.9872713626
1.5624999,1,2475ChA ex280/em350,5.208333,Normalized,0.990048945
1.5650001,1,2475ChA ex280/em350,5.216667,Normalized,0.9925142898
1.5675,1,2475ChA ex280/em350,5.225,Normalized,0.9946818991
1.5699999,1,2475ChA ex280/em350,5.233333,Normalized,0.996491397
1.5725001,1,2475ChA ex280/em350,5.241667,Normalized,0.9979365685
1.5750000000000002,1,2475ChA ex280/em350,5.25,Normalized,0.9990029116
1.5774998999999998,1,2475ChA ex280/em350,5.258333,Normalized,0.9996966412
1.5800001,1,2475ChA ex280/em350,5.266667,Normalized,1.0
1.5825,1,2475ChA ex280/em350,5.275,Normalized,0.9999132838
1.5849999,1,2475ChA ex280/em350,5.283333,Normalized,0.9994539542
1.5875001,1,2475ChA ex280/em350,5.291667,Normalized,0.9986069174
1.59,1,2475ChA ex280/em350,5.3,Normalized,0.9973727652
1.5924999,1,2475ChA ex280/em350,5.308333,Normalized,0.9957745825
1.5950001,1,2475ChA ex280/em350,5.316667,Normalized,0.9937889885
1.5975,1,2475ChA ex280/em350,5.325,Normalized,0.991439068
1.5999998999999998,1,2475ChA ex280/em350,5.333333,Normalized,0.9886762836
1.6025001,1,2475ChA ex280/em350,5.341667,Normalized,0.9855808405
1.605,1,2475ChA ex280/em350,5.35,Normalized,0.9821036092
1.6074999,1,2475ChA ex280/em350,5.358333,Normalized,0.9782771455
1.6100001,1,2475ChA ex280/em350,5.366667,Normalized,0.9741123997
1.6125,1,2475ChA ex280/em350,5.375,Normalized,0.9696004932
1.6149999,1,2475ChA ex280/em350,5.383333,Normalized,0.9647103501
1.6175001,1,2475ChA ex280/em350,5.391667,Normalized,0.9594472976
1.62,1,2475ChA ex280/em350,5.4,Normalized,0.9537968339
1.6224999,1,2475ChA ex280/em350,5.408333,Normalized,0.9477127891
1.6250000999999998,1,2475ChA ex280/em350,5.416667,Normalized,0.9412386693
1.6275,1,2475ChA ex280/em350,5.425,Normalized,0.9343774342
1.6299999,1,2475ChA ex280/em350,5.433333,Normalized,0.927177917
1.6325001,1,2475ChA ex280/em350,5.441667,Normalized,0.9196256159
1.635,1,2475ChA ex280/em350,5.45,Normalized,0.9117900812
1.6374999,1,2475ChA ex280/em350,5.458333,Normalized,0.9036887747
1.6400001,1,2475ChA ex280/em350,5.466667,Normalized,0.8953042347
1.6425,1,2475ChA ex280/em350,5.475,Normalized,0.8866308379000001
1.6449999,1,2475ChA ex280/em350,5.483333,Normalized,0.8777055794
1.6475001,1,2475ChA ex280/em350,5.491667,Normalized,0.8685204682000001
1.65,1,2475ChA ex280/em350,5.5,Normalized,0.8590580428
1.6524999,1,2475ChA ex280/em350,5.508333,Normalized,0.8493526343000001
1.6550001,1,2475ChA ex280/em350,5.516667,Normalized,0.8394477490000001
1.6575000000000002,1,2475ChA ex280/em350,5.525,Normalized,0.8293173424
1.6599999,1,2475ChA ex280/em350,5.533333,Normalized,0.8189847952
1.6625001,1,2475ChA ex280/em350,5.541667,Normalized,0.8084527712
1.665,1,2475ChA ex280/em350,5.55,Normalized,0.7977502743
1.6674999,1,2475ChA ex280/em350,5.558333,Normalized,0.7868829279
1.6700001,1,2475ChA ex280/em350,5.566667,Normalized,0.7758451086
1.6725,1,2475ChA ex280/em350,5.575,Normalized,0.7646687801000001
1.6749999,1,2475ChA ex280/em350,5.583333,Normalized,0.7533882739000001
1.6775001,1,2475ChA ex280/em350,5.591667,Normalized,0.7419890877
1.6800000000000002,1,2475ChA ex280/em350,5.6,Normalized,0.7305321894
1.6824998999999998,1,2475ChA ex280/em350,5.608333,Normalized,0.7190087002000001
1.6850001,1,2475ChA ex280/em350,5.616667,Normalized,0.7074535432
1.6875,1,2475ChA ex280/em350,5.625,Normalized,0.6958522166000001
1.6899999,1,2475ChA ex280/em350,5.633333,Normalized,0.6842508899
1.6925001,1,2475ChA ex280/em350,5.641667,Normalized,0.6726495633
1.695,1,2475ChA ex280/em350,5.65,Normalized,0.6610509003
1.6974999,1,2475ChA ex280/em350,5.658333,Normalized,0.6494815372
1.7000001,1,2475ChA ex280/em350,5.666667,Normalized,0.6379234207000001
1.7025,1,2475ChA ex280/em350,5.675,Normalized,0.6264058507
1.7049999,1,2475ChA ex280/em350,5.683333,Normalized,0.6149374099
1.7075001,1,2475ChA ex280/em350,5.691667,Normalized,0.6035121793
1.71,1,2475ChA ex280/em350,5.7,Normalized,0.5921564993
1.7124999,1,2475ChA ex280/em350,5.708333,Normalized,0.5808961183
1.7150001,1,2475ChA ex280/em350,5.716667,Normalized,0.5697082474
1.7175,1,2475ChA ex280/em350,5.725,Normalized,0.5586443837
1.7199999,1,2475ChA ex280/em350,5.733333,Normalized,0.5477134059000001
1.7225001,1,2475ChA ex280/em350,5.741667,Normalized,0.5369126504
1.725,1,2475ChA ex280/em350,5.75,Normalized,0.5262507
1.7274999,1,2475ChA ex280/em350,5.758333,Normalized,0.5157388012
1.7300000999999998,1,2475ChA ex280/em350,5.766667,Normalized,0.5053571247
1.7325,1,2475ChA ex280/em350,5.775,Normalized,0.4951142534
1.7349999,1,2475ChA ex280/em350,5.783333,Normalized,0.4849953891
1.7375001,1,2475ChA ex280/em350,5.791667,Normalized,0.4750182896
1.74,1,2475ChA ex280/em350,5.8,Normalized,0.4651770357
1.7424999,1,2475ChA ex280/em350,5.808333,Normalized,0.4554802101
1.7450001,1,2475ChA ex280/em350,5.816667,Normalized,0.4459396512
1.7475,1,2475ChA ex280/em350,5.825,Normalized,0.4365725248
1.7499999,1,2475ChA ex280/em350,5.833333,Normalized,0.427384454
1.7525001,1,2475ChA ex280/em350,5.841667,Normalized,0.4183843177
1.755,1,2475ChA ex280/em350,5.85,Normalized,0.4095892815
1.7574999,1,2475ChA ex280/em350,5.858333,Normalized,0.4009706373
1.7600001,1,2475ChA ex280/em350,5.866667,Normalized,0.3925396316
1.7625000000000002,1,2475ChA ex280/em350,5.875,Normalized,0.384262229
1.7649998999999998,1,2475ChA ex280/em350,5.883333,Normalized,0.3761464205
1.7675001,1,2475ChA ex280/em350,5.891667,Normalized,0.3681664575
1.77,1,2475ChA ex280/em350,5.9,Normalized,0.36032234
1.7724999,1,2475ChA ex280/em350,5.908333,Normalized,0.3525909831
1.7750001,1,2475ChA ex280/em350,5.916667,Normalized,0.3450185567
1.7775,1,2475ChA ex280/em350,5.925,Normalized,0.3375674738
1.7799999,1,2475ChA ex280/em350,5.933333,Normalized,0.330255196
1.7825001,1,2475ChA ex280/em350,5.941667,Normalized,0.3231077677
1.785,1,2475ChA ex280/em350,5.95,Normalized,0.3160988487
1.7874998999999998,1,2475ChA ex280/em350,5.958333,Normalized,0.3092518196
1.7900001,1,2475ChA ex280/em350,5.966667,Normalized,0.3025725997
1.7925,1,2475ChA ex280/em350,5.975,Normalized,0.2960551219
1.7949999,1,2475ChA ex280/em350,5.983333,Normalized,0.2896908328
1.7975001,1,2475ChA ex280/em350,5.991667,Normalized,0.2834739612
1.8,1,2475ChA ex280/em350,6.0,Normalized,0.2773871344
1.8024999,1,2475ChA ex280/em350,6.008333,Normalized,0.2714303523
1.8050001,1,2475ChA ex280/em350,6.016667,Normalized,0.2655834305
1.8075,1,2475ChA ex280/em350,6.025,Normalized,0.2598376381
1.8099999,1,2475ChA ex280/em350,6.033333,Normalized,0.2541727907
1.8125001,1,2475ChA ex280/em350,6.041667,Normalized,0.248626416
1.815,1,2475ChA ex280/em350,6.05,Normalized,0.2431667871
1.8174999,1,2475ChA ex280/em350,6.058333,Normalized,0.2378140588
1.8200001,1,2475ChA ex280/em350,6.066667,Normalized,0.2325885341
1.8225,1,2475ChA ex280/em350,6.075,Normalized,0.2274554672
1.8249999,1,2475ChA ex280/em350,6.083333,Normalized,0.2224467034
1.8275001,1,2475ChA ex280/em350,6.091667,Normalized,0.2175593127
1.83,1,2475ChA ex280/em350,6.1,Normalized,0.2127962251
1.8324999,1,2475ChA ex280/em350,6.108333,Normalized,0.2081313962
1.8350001,1,2475ChA ex280/em350,6.116667,Normalized,0.2035879403
1.8375,1,2475ChA ex280/em350,6.125,Normalized,0.1991543151
1.8399999,1,2475ChA ex280/em350,6.133333,Normalized,0.1948189782
1.8425001,1,2475ChA ex280/em350,6.141667,Normalized,0.1905877006
1.845,1,2475ChA ex280/em350,6.15,Normalized,0.1864459806
1.8474999,1,2475ChA ex280/em350,6.158333,Normalized,0.1824141207
1.8500001,1,2475ChA ex280/em350,6.166667,Normalized,0.1784833904
1.8525,1,2475ChA ex280/em350,6.175,Normalized,0.174645177
1.8549999,1,2475ChA ex280/em350,6.183333,Normalized,0.1709080931
1.8575001,1,2475ChA ex280/em350,6.191667,Normalized,0.1672808695
1.86,1,2475ChA ex280/em350,6.2,Normalized,0.1637461037
1.8624999,1,2475ChA ex280/em350,6.208333,Normalized,0.1603153973
1.8650001,1,2475ChA ex280/em350,6.216667,Normalized,0.1569714072
1.8675,1,2475ChA ex280/em350,6.225,Normalized,0.1537430189
1.8699999,1,2475ChA ex280/em350,6.233333,Normalized,0.1506013173
1.8725001,1,2475ChA ex280/em350,6.241667,Normalized,0.1475608043
1.875,1,2475ChA ex280/em350,6.25,Normalized,0.1446069779
1.8774999,1,2475ChA ex280/em350,6.258333,Normalized,0.1417398677
1.8800001,1,2475ChA ex280/em350,6.266667,Normalized,0.1389565733
1.8825,1,2475ChA ex280/em350,6.275,Normalized,0.1362513235
1.8849999,1,2475ChA ex280/em350,6.283333,Normalized,0.133641432
1.8875001,1,2475ChA ex280/em350,6.291667,Normalized,0.1311067142
1.89,1,2475ChA ex280/em350,6.3,Normalized,0.1286615835
1.8924999,1,2475ChA ex280/em350,6.308333,Normalized,0.1262886965
1.8950001,1,2475ChA ex280/em350,6.316667,Normalized,0.1240025257
1.8975,1,2475ChA ex280/em350,6.325,Normalized,0.1217828275
1.8999999,1,2475ChA ex280/em350,6.333333,Normalized,0.1196209302
1.9025001,1,2475ChA ex280/em350,6.341667,Normalized,0.1175081623
1.905,1,2475ChA ex280/em350,6.35,Normalized,0.1154503245
1.9074999,1,2475ChA ex280/em350,6.358333,Normalized,0.113441616
1.9100001,1,2475ChA ex280/em350,6.366667,Normalized,0.1115051513
1.9125,1,2475ChA ex280/em350,6.375,Normalized,0.1096178455
1.9149999,1,2475ChA ex280/em350,6.383333,Normalized,0.1078027835
1.9175001,1,2475ChA ex280/em350,6.391667,Normalized,0.1060628656
1.92,1,2475ChA ex280/em350,6.4,Normalized,0.1043691767
1.9224999,1,2475ChA ex280/em350,6.408333,Normalized,0.1027535324
1.9250001,1,2475ChA ex280/em350,6.416667,Normalized,0.1011841465
1.9275,1,2475ChA ex280/em350,6.425,Normalized,0.0996667609
1.9299999,1,2475ChA ex280/em350,6.433333,Normalized,0.0981811908
1.9325001,1,2475ChA ex280/em350,6.441667,Normalized,0.0967360785
1.935,1,2475ChA ex280/em350,6.45,Normalized,0.0953256231
1.9374999,1,2475ChA ex280/em350,6.458333,Normalized,0.0939412121
1.9400001,1,2475ChA ex280/em350,6.466667,Normalized,0.0925914876
1.9425,1,2475ChA ex280/em350,6.475,Normalized,0.0912706488
1.9449999,1,2475ChA ex280/em350,6.483333,Normalized,0.0899786957
1.9475001,1,2475ChA ex280/em350,6.491667,Normalized,0.0887301302
1.95,1,2475ChA ex280/em350,6.5,Normalized,0.08750755
1.9524999,1,2475ChA ex280/em350,6.508333,Normalized,0.0863110143
1.9550001,1,2475ChA ex280/em350,6.516667,Normalized,0.0851635783
1.9575,1,2475ChA ex280/em350,6.525,Normalized,0.0840334856
1.9599999,1,2475ChA ex280/em350,6.533333,Normalized,0.0829438801
1.9625001,1,2475ChA ex280/em350,6.541667,Normalized,0.0818976032
1.965,1,2475ChA ex280/em350,6.55,Normalized,0.0808831419
1.9674999,1,2475ChA ex280/em350,6.558333,Normalized,0.07991781
1.9700001,1,2475ChA ex280/em350,6.566667,Normalized,0.0789842641
1.9725,1,2475ChA ex280/em350,6.575,Normalized,0.0780796335
1.9749999,1,2475ChA ex280/em350,6.583333,Normalized,0.0772067594
1.9775001,1,2475ChA ex280/em350,6.591667,Normalized,0.0763570293
1.98,1,2475ChA ex280/em350,6.6,Normalized,0.0755188713
1.9824999,1,2475ChA ex280/em350,6.608333,Normalized,0.074695156
1.9850001,1,2475ChA ex280/em350,6.616667,Normalized,0.0739003561
1.9875,1,2475ChA ex280/em350,6.625,Normalized,0.0731170986
1.9899999,1,2475ChA ex280/em350,6.633333,Normalized,0.0723569556
1.9925001,1,2475ChA ex280/em350,6.641667,Normalized,0.071631499
1.995,1,2475ChA ex280/em350,6.65,Normalized,0.0709205149
1.9974999,1,2475ChA ex280/em350,6.658333,Normalized,0.0702297448
2.0000001,1,2475ChA ex280/em350,6.666667,Normalized,0.0695649896
2.0025,1,2475ChA ex280/em350,6.675,Normalized,0.0689147068
2.0049999,1,2475ChA ex280/em350,6.683333,Normalized,0.0682904092
2.0075001,1,2475ChA ex280/em350,6.691667,Normalized,0.0676805546
2.01,1,2475ChA ex280/em350,6.7,Normalized,0.0670909435
2.0124999,1,2475ChA ex280/em350,6.708333,Normalized,0.0665331482
2.0150001,1,2475ChA ex280/em350,6.716667,Normalized,0.0659868952
2.0175,1,2475ChA ex280/em350,6.725,Normalized,0.0654637568
2.0199999,1,2475ChA ex280/em350,6.733333,Normalized,0.0649550907
2.0225001,1,2475ChA ex280/em350,6.741667,Normalized,0.0644781812
2.025,1,2475ChA ex280/em350,6.75,Normalized,0.0640013012
2.0274999,1,2475ChA ex280/em350,6.758333,Normalized,0.0635475357
2.0300001,1,2475ChA ex280/em350,6.766667,Normalized,0.0631111134
2.0325,1,2475ChA ex280/em350,6.775,Normalized,0.0626920344
2.0349999,1,2475ChA ex280/em350,6.783333,Normalized,0.0622989407
2.0375001,1,2475ChA ex280/em350,6.791667,Normalized,0.061928991
2.04,1,2475ChA ex280/em350,6.8,Normalized,0.0615763845
2.0424999,1,2475ChA ex280/em350,6.808333,Normalized,0.0612497929
2.0450001,1,2475ChA ex280/em350,6.816667,Normalized,0.0609289725
2.0475,1,2475ChA ex280/em350,6.825,Normalized,0.0606168238
2.0499999,1,2475ChA ex280/em350,6.833333,Normalized,0.0603047046
2.0525001,1,2475ChA ex280/em350,6.841667,Normalized,0.0599723122
2.055,1,2475ChA ex280/em350,6.85,Normalized,0.0596428202
2.0574999,1,2475ChA ex280/em350,6.858333,Normalized,0.0593046862
2.0600001,1,2475ChA ex280/em350,6.866667,Normalized,0.058978065
2.0625,1,2475ChA ex280/em350,6.875,Normalized,0.0586428018
2.0649999,1,2475ChA ex280/em350,6.883333,Normalized,0.058330653
2.0675001,1,2475ChA ex280/em350,6.891667,Normalized,0.0580214046
2.07,1,2475ChA ex280/em350,6.9,Normalized,0.0577265991
2.0724999,1,2475ChA ex280/em350,6.908333,Normalized,0.057434694
2.0750001,1,2475ChA ex280/em350,6.916667,Normalized,0.0571369881
2.0775,1,2475ChA ex280/em350,6.925,Normalized,0.0568479834
2.0799999,1,2475ChA ex280/em350,6.933333,Normalized,0.0565473771
2.0825001,1,2475ChA ex280/em350,6.941667,Normalized,0.0562468003
2.085,1,2475ChA ex280/em350,6.95,Normalized,0.055937552
2.0874999,1,2475ChA ex280/em350,6.958333,Normalized,0.0556225028
2.0900001,1,2475ChA ex280/em350,6.966667,Normalized,0.0553045828
2.0925,1,2475ChA ex280/em350,6.975,Normalized,0.0549895633
2.0949999,1,2475ChA ex280/em350,6.983333,Normalized,0.0546745141
2.0975001,1,2475ChA ex280/em350,6.991667,Normalized,0.0543565941
2.1,1,2475ChA ex280/em350,7.0,Normalized,0.054053117
2.1024999,1,2475ChA ex280/em350,7.008333,Normalized,0.0537438686
2.1050001,1,2475ChA ex280/em350,7.016667,Normalized,0.0534490631
2.1075,1,2475ChA ex280/em350,7.025,Normalized,0.0531542576
2.1099999,1,2475ChA ex280/em350,7.033333,Normalized,0.0528652233
2.1125001,1,2475ChA ex280/em350,7.041667,Normalized,0.0525762186
2.115,1,2475ChA ex280/em350,7.05,Normalized,0.0522929555
2.1174999,1,2475ChA ex280/em350,7.058333,Normalized,0.0520039508
2.1200001,1,2475ChA ex280/em350,7.066667,Normalized,0.0517149165
2.1225,1,2475ChA ex280/em350,7.075,Normalized,0.0514085685
2.1249999,1,2475ChA ex280/em350,7.083333,Normalized,0.0510935194
2.1275001,1,2475ChA ex280/em350,7.091667,Normalized,0.0507611566
2.13,1,2475ChA ex280/em350,7.1,Normalized,0.0504085501
2.1324999,1,2475ChA ex280/em350,7.108333,Normalized,0.0500443716
2.1350001,1,2475ChA ex280/em350,7.116667,Normalized,0.0496657503
2.1375,1,2475ChA ex280/em350,7.125,Normalized,0.0492842286
2.1399999,1,2475ChA ex280/em350,7.133333,Normalized,0.0488911644
2.1425001,1,2475ChA ex280/em350,7.141667,Normalized,0.0484981003
2.145,1,2475ChA ex280/em350,7.15,Normalized,0.0481021357
2.1474999,1,2475ChA ex280/em350,7.158333,Normalized,0.0476945991
2.1500001,1,2475ChA ex280/em350,7.166667,Normalized,0.0472668485
2.1525,1,2475ChA ex280/em350,7.175,Normalized,0.0468188838
2.1549999,1,2475ChA ex280/em350,7.183333,Normalized,0.046347775
2.1575001,1,2475ChA ex280/em350,7.191667,Normalized,0.0458448506
2.16,1,2475ChA ex280/em350,7.2,Normalized,0.0453188413
2.1624999,1,2475ChA ex280/em350,7.208333,Normalized,0.0447639168
2.1650001,1,2475ChA ex280/em350,7.216667,Normalized,0.0441858778
2.1675,1,2475ChA ex280/em350,7.225,Normalized,0.0435904955
2.1699999,1,2475ChA ex280/em350,7.233333,Normalized,0.0429777404
2.1725001,1,2475ChA ex280/em350,7.241667,Normalized,0.0423448009
2.175,1,2475ChA ex280/em350,7.25,Normalized,0.0417002597
2.1774999,1,2475ChA ex280/em350,7.258333,Normalized,0.0410413053
2.1800001,1,2475ChA ex280/em350,7.266667,Normalized,0.0403620776
2.1825,1,2475ChA ex280/em350,7.275,Normalized,0.0396684368
2.1849999,1,2475ChA ex280/em350,7.283333,Normalized,0.0389661242
2.1875001,1,2475ChA ex280/em350,7.291667,Normalized,0.0382464389
2.19,1,2475ChA ex280/em350,7.3,Normalized,0.0375152111
2.1924999,1,2475ChA ex280/em350,7.308333,Normalized,0.0367782121
2.1950001,1,2475ChA ex280/em350,7.316667,Normalized,0.0360354123
2.1975,1,2475ChA ex280/em350,7.325,Normalized,0.0352839527
2.1999999,1,2475ChA ex280/em350,7.333333,Normalized,0.0345324931
2.2025001,1,2475ChA ex280/em350,7.341667,Normalized,0.0337810335
2.205,1,2475ChA ex280/em350,7.35,Normalized,0.0330382426
2.2074999,1,2475ChA ex280/em350,7.358333,Normalized,0.0323012347
2.2100001,1,2475ChA ex280/em350,7.366667,Normalized,0.0315815671
2.2125,1,2475ChA ex280/em350,7.375,Normalized,0.0308792398
2.2149999,1,2475ChA ex280/em350,7.383333,Normalized,0.0301884757
2.2175001,1,2475ChA ex280/em350,7.391667,Normalized,0.0295237205
2.22,1,2475ChA ex280/em350,7.4,Normalized,0.0288763085
2.2224999,1,2475ChA ex280/em350,7.408333,Normalized,0.0282462397
2.2250001,1,2475ChA ex280/em350,7.416667,Normalized,0.0276450715
2.2275,1,2475ChA ex280/em350,7.425,Normalized,0.027064135
2.2299999,1,2475ChA ex280/em350,7.433333,Normalized,0.0265063189
2.2325001,1,2475ChA ex280/em350,7.441667,Normalized,0.0259774063
2.235,1,2475ChA ex280/em350,7.45,Normalized,0.0254773971
2.2374999,1,2475ChA ex280/em350,7.458333,Normalized,0.0250005082
2.2400001,1,2475ChA ex280/em350,7.466667,Normalized,0.0245525228
2.2425,1,2475ChA ex280/em350,7.475,Normalized,0.0241247692
2.2449999,1,2475ChA ex280/em350,7.483333,Normalized,0.0237172445
2.2475001,1,2475ChA ex280/em350,7.491667,Normalized,0.0233299545
2.25,1,2475ChA ex280/em350,7.5,Normalized,0.022971565
2.2524999,1,2475ChA ex280/em350,7.508333,Normalized,0.0226276272
2.2550001,1,2475ChA ex280/em350,7.516667,Normalized,0.0223125928
2.2575,1,2475ChA ex280/em350,7.525,Normalized,0.0220177903
2.2599999,1,2475ChA ex280/em350,7.533333,Normalized,0.0217461081
2.2625001,1,2475ChA ex280/em350,7.541667,Normalized,0.0215004378
2.265,1,2475ChA ex280/em350,7.55,Normalized,0.0212692192
2.2674999,1,2475ChA ex280/em350,7.558333,Normalized,0.0210495609
2.2700001,1,2475ChA ex280/em350,7.566667,Normalized,0.0208501343
2.2725,1,2475ChA ex280/em350,7.575,Normalized,0.0206564908
2.2749999,1,2475ChA ex280/em350,7.583333,Normalized,0.0204801846
2.2775001,1,2475ChA ex280/em350,7.591667,Normalized,0.0203067729
2.28,1,2475ChA ex280/em350,7.6,Normalized,0.0201420298
2.2824999,1,2475ChA ex280/em350,7.608333,Normalized,0.0199772838
2.2850001,1,2475ChA ex280/em350,7.616667,Normalized,0.0198125408
2.2875,1,2475ChA ex280/em350,7.625,Normalized,0.0196506893
2.2899999,1,2475ChA ex280/em350,7.633333,Normalized,0.0194830547
2.2925001,1,2475ChA ex280/em350,7.641667,Normalized,0.0193154231
2.295,1,2475ChA ex280/em350,7.65,Normalized,0.0191535686
2.2974999,1,2475ChA ex280/em350,7.658333,Normalized,0.0189772654
2.3000001,1,2475ChA ex280/em350,7.666667,Normalized,0.018821191
2.3025,1,2475ChA ex280/em350,7.675,Normalized,0.0186593395
2.3049999,1,2475ChA ex280/em350,7.683333,Normalized,0.0185003766
2.3075001,1,2475ChA ex280/em350,7.691667,Normalized,0.018332742
2.31,1,2475ChA ex280/em350,7.7,Normalized,0.0181564388
2.3124999,1,2475ChA ex280/em350,7.708333,Normalized,0.0179714639
2.3150001,1,2475ChA ex280/em350,7.716667,Normalized,0.0177749289
2.3175,1,2475ChA ex280/em350,7.725,Normalized,0.0175755023
2.3199999,1,2475ChA ex280/em350,7.733333,Normalized,0.017361624
2.3225001,1,2475ChA ex280/em350,7.741667,Normalized,0.0171535288
2.325,1,2475ChA ex280/em350,7.75,Normalized,0.0169483221
2.3274999,1,2475ChA ex280/em350,7.758333,Normalized,0.0167517871
2.3300001,1,2475ChA ex280/em350,7.766667,Normalized,0.0165668123
2.3325,1,2475ChA ex280/em350,7.775,Normalized,0.0163905061
2.3349999,1,2475ChA ex280/em350,7.783333,Normalized,0.0162170944
2.3375001,1,2475ChA ex280/em350,7.791667,Normalized,0.0160552399
2.34,1,2475ChA ex280/em350,7.8,Normalized,0.0158847168
2.3424999,1,2475ChA ex280/em350,7.808333,Normalized,0.0157141936
2.3450001,1,2475ChA ex280/em350,7.816667,Normalized,0.015540779
2.3475,1,2475ChA ex280/em350,7.825,Normalized,0.0153529126
2.3499999,1,2475ChA ex280/em350,7.833333,Normalized,0.0151592691
2.3525001,1,2475ChA ex280/em350,7.841667,Normalized,0.0149656226
2.355,1,2475ChA ex280/em350,7.85,Normalized,0.0147633075
2.3574999,1,2475ChA ex280/em350,7.858333,Normalized,0.0145609894
2.3600001,1,2475ChA ex280/em350,7.866667,Normalized,0.0143615658
2.3625,1,2475ChA ex280/em350,7.875,Normalized,0.0141650278
2.3649999,1,2475ChA ex280/em350,7.883333,Normalized,0.013985833
2.3675001,1,2475ChA ex280/em350,7.891667,Normalized,0.01382109
2.37,1,2475ChA ex280/em350,7.9,Normalized,0.0136650186
2.3724999,1,2475ChA ex280/em350,7.908333,Normalized,0.013534959
2.3750001,1,2475ChA ex280/em350,7.916667,Normalized,0.0134106767
2.3775,1,2475ChA ex280/em350,7.925,Normalized,0.0132892888
2.3799999,1,2475ChA ex280/em350,7.933333,Normalized,0.0131765695
